NOM_BORNE_RECHARGE,NOM_PARC,ADRESSE,VILLE,PROVINCE,NIVEAU_RECHARGE,MODE_TARIFICATION,TYPE_EMPLACEMENT,LONGITUDE,LATITUDE
"CEA-11270","8026 | BSR | SO | 2855 Centre","2855 rue du Centre Montréal QC H4C 3B4","Montréal","QC","Niveau 2","par heure",,-73.572438,45.476492
"CEA-12794","8028 | BSR | SO | 2190 Favard","2190 Rue Favard Montréal QC H3K 1Z8","Montréal","QC","Niveau 2","par heure",,-73.557776,45.475616
"CEA-12795","8028 | BSR | SO | 2190 Favard","2190 Rue Favard Montréal QC H3K 1Z8","Montréal","QC","Niveau 2","par heure",,-73.557776,45.475616
"CEA-12796","8028 | BSR | SO | 2190 Favard","2190 Rue Favard Montréal QC H3K 1Z8","Montréal","QC","Niveau 2","par heure",,-73.557776,45.475616
"CEA-12797","8028 | BSR | SO | 2190 Favard","2190 Rue Favard Montréal QC H3K 1Z8","Montréal","QC","Niveau 2","par heure",,-73.557776,45.475616
"CEA-11232","8029 | BSR | SO | 472 Ste-Madeleine","472 Rue Sainte Madeleine Montréal QC H3K 2K7","Montréal","QC","Niveau 2","par heure","sur rue",-73.555773,45.480545
"CEA-11039","8029 | BSR | SO | 472 Ste-Madeleine","472 Rue Sainte Madeleine Montréal QC H3K 2K7","Montréal","QC","Niveau 2","par heure","sur rue",-73.555773,45.480545
"CEA-11202","8030 | BSR | SO | 256 Charlevoix","256 Charlevoix Montréal QC H3J 1N7","Montréal","QC","Niveau 2","par heure","sur rue",-73.57547,45.482388
"CEA-11190","8030 | BSR | SO | 256 Charlevoix","256 Charlevoix Montréal QC H3J 1N7","Montréal","QC","Niveau 2","par heure","sur rue",-73.57547,45.482388
"CEA-12574","8031 | BSR | SO | 2200 St-Jacques","2200 St-Jacques Montréal QC H4N 3H6","Montréal","QC","Niveau 2","par heure",,-73.574045,45.486775
"CEA-12523","8031 | BSR | SO | 2200 St-Jacques","2200 St-Jacques Montréal QC H4N 3H6","Montréal","QC","Niveau 2","par heure",,-73.574045,45.486775
"CEA-12284","8032 | BSR | SO | 6040 Monk","6040 Monk Montréal QC H3J 1S6","Montréal","QC","Niveau 2","par heure","sur rue",-73.595544,45.457481
"CEA-12281","8032 | BSR | SO | 6040 Monk","6040 Monk Montréal QC H3J 1S6","Montréal","QC","Niveau 2","par heure","sur rue",-73.595544,45.457481
"CEA-12107","8033 | BSR | SO | 380 Guy","380 Guy Montréal QC H3K 1A9","Montréal","QC","Niveau 2","par heure",,-73.566219,45.489553
"CEA-12101","8033 | BSR | SO | 380 Guy","380 Guy Montréal QC H3K 1A9","Montréal","QC","Niveau 2","par heure",,-73.566219,45.489553
"CEA-12026","8034 | BSR | SO | 1340 Shearer","1340 Shearer Montréal QC H3K 1C9","Montréal","QC","Niveau 2","par heure",,-73.563944,45.484382
"CEA-12006","8034 | BSR | SO | 1340 Shearer","1340 Shearer Montréal QC H3K 1C9","Montréal","QC","Niveau 2","par heure",,-73.563944,45.484382
"CEA-11910","8035 | BSR | SO | 2550 Augustin-Cantin","2550 Augustin-Cantin Montréal QC H4E 3G9","Montréal","QC","Niveau 2","par heure","sur rue",-73.57076,45.479659
"CEA-11906","8035 | BSR | SO | 2550 Augustin-Cantin","2550 Augustin-Cantin Montréal QC H4E 3G9","Montréal","QC","Niveau 2","par heure","sur rue",-73.57076,45.479659
"CEA-12282","8036 | BSR | SO | 5640 Monk","5640 Monk Montréal QC H4E 2M8","Montréal","QC","Niveau 2","par heure","sur rue",-73.597429,45.462463
"CEA-12283","8036 | BSR | SO | 5640 Monk","5640 Monk Montréal QC H4E 2M8","Montréal","QC","Niveau 2","par heure","sur rue",-73.597429,45.462463
"CEA-11911","8037 | BSR | SO | 6712 Jogues","6712 Jogues Montréal QC H4E 2M5","Montréal","QC","Niveau 2","par heure","sur rue",-73.600204,45.450191
"CEA-11905","8037 | BSR | SO | 6712 Jogues","6712 Jogues Montréal QC H4E 2M5","Montréal","QC","Niveau 2","par heure","sur rue",-73.600204,45.450191
"CEA-12064","8038 | BSR | SO | 2333 Mullins","2333 Mullins Montréal QC H3K 2V2","Montréal","QC","Niveau 2","par heure","sur rue",-73.564065,45.478798
"CEA-12021","8038 | BSR | SO | 2333 Mullins","2333 Mullins Montréal QC H3K 2V2","Montréal","QC","Niveau 2","par heure","sur rue",-73.564065,45.478798
"CEA-12469","8039 | BSR | SO | 5239 St-Ambroise","5239 St-Ambroise Montréal QC H4C 2E9","Montréal","QC","Niveau 2","par heure",,-73.592899,45.467916
"CEA-12464","8039 | BSR | SO | 5239 St-Ambroise","5239 St-Ambroise Montréal QC H4C 2E9","Montréal","QC","Niveau 2","par heure",,-73.592899,45.467916
"CEA-12573","8040 | BSR | SO | 850 des Seigneurs","850 des Seigneurs Montréal QC H3J 1Y5","Montréal","QC","Niveau 2","par heure","sur rue",-73.574477,45.490214
"CEA-12532","8040 | BSR | SO | 850 des Seigneurs","850 des Seigneurs Montréal QC H3J 1Y5","Montréal","QC","Niveau 2","par heure","sur rue",-73.574477,45.490214
"CEA-11851","8041 | BSR | SO | 735 Marin","735 Marin Montréal QC H4C 2G9","Montréal","QC","Niveau 2","par heure","sur rue",-73.580351,45.483953
"CEA-11854","8041 | BSR | SO | 735 Marin","735 Marin Montréal QC H4C 2G9","Montréal","QC","Niveau 2","par heure","sur rue",-73.580351,45.483953
"CEA-11813","8042 | BSR | SO | 2136 Cardinal","2136 Cardinal MONTRÉAL QC H4E 3G3","MONTRÉAL","QC","Niveau 2","par heure","sur rue",-73.593359,45.460272
"CEA-12245","Cegep Andre-Laurendeau","1111 Lapierre Lasalle QC H8N 2J4","Lasalle","QC","Niveau 2","par heure",,-73.605251,45.436928
"CEA-12241","Cegep Andre-Laurendeau","1111 Lapierre Lasalle QC H8N 2J4","Lasalle","QC","Niveau 2","par heure",,-73.605251,45.436928
"CEA-12237","Cegep Andre-Laurendeau","1111 Lapierre Lasalle QC H8N 2J4","Lasalle","QC","Niveau 2","par heure",,-73.605251,45.436928
"CEB-10185","Centre Bell","1275 Rue Saint-Antoine Ouest Montréal QC H3C 5L2","Montréal","QC","Niveau 2","par session",,-73.569153,45.495251
"CEB-10181","Centre Bell","1275 Rue Saint-Antoine Ouest Montréal QC H3C 5L2","Montréal","QC","Niveau 2","par session",,-73.569153,45.495251
"CEA-11974","Centre Civique de Dollard-des-Ormeaux - P1","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.809006,45.483252
"CEA-12078","Centre Civique de Dollard-des-Ormeaux - P1","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.809006,45.483252
"CEA-12098","Centre Civique de Dollard-des-Ormeaux - P1","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.809006,45.483252
"CEA-12090","Centre Civique de Dollard-des-Ormeaux - P1","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.809006,45.483252
"CEA-12088","Centre Civique de Dollard-des-Ormeaux - P1","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.809006,45.483252
"CEA-11678","Centre Civique de Dollard-des-Ormeaux - P1","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.809006,45.483252
"CEA-12079","Centre Civique de Dollard-des-Ormeaux - P2","12001 de Salaberry Dollard-des-Ormeaux QC H9B 2A7","Dollard-des-Ormeaux","QC","Niveau 2","par heure",,-73.810145,45.484376
"CEA-12086","Centre Civique de Dollard-des-Ormeaux - P2","12001 de Salaberry Dollard-des-Ormeaux QC H9B 2A7","Dollard-des-Ormeaux","QC","Niveau 2","par heure",,-73.810145,45.484376
"CEA-11084","Centre Civique de Dollard-des-Ormeaux - P3","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.80688,45.484976
"CEA-11975","Centre Civique de Dollard-des-Ormeaux - P3","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.80688,45.484976
"CEA-12672","Centre Desjardins de Services Jean-Talon","4565 rue Jean-Talon Est Montréal QC H1S 3H6","Montréal","QC","Niveau 2","par heure",,-73.587347,45.571681
"CEA-12670","Centre Desjardins de Services Jean-Talon","4565 rue Jean-Talon Est Montréal QC H1S 3H6","Montréal","QC","Niveau 2","par heure",,-73.587347,45.571681
"CEA-10776","Cité de Dorval - 60 avenue Martin Nord","60 avenue Martin Dorval QC H9S 3R3","Dorval","QC","Niveau 2","par heure",,-73.730768,45.439379
"CEA-10595","Cité de Dorval - 60 avenue Martin Sud","60 avenue Martin Dorval QC H9S 3R3","Dorval","QC","Niveau 2","par heure",,-73.730498,45.439043
"CEA-10586","Cité de Dorval - CCSD","1335 chemin Bord du lac Dorval QC H9S 2E5","Dorval","QC","Niveau 2","par heure",,-73.754133,45.439982
"CEA-10556","Cité de Dorval - CCSD","1335 chemin Bord du lac Dorval QC H9S 2E5","Dorval","QC","Niveau 2","par heure",,-73.754133,45.439982
"CEA-356","Collège Ahuntsic","9155 rue Saint-Hubert Montréal QC H2M 1Y8","Montréal","QC","Niveau 2","par heure",,-73.641638,45.551437
"CEA-357","Collège Ahuntsic","9155 rue Saint-Hubert Montréal QC H2M 1Y8","Montréal","QC","Niveau 2","par heure",,-73.641638,45.551437
"CEA-11319","9001 | BSR | RDP-PAT | 13150 Sherbrooke E","13150 Rue Sherbrooke Est Montréal QC H1A 4B1","Montréal","QC","Niveau 2","par heure","sur rue",-73.508572,45.657774
"CEA-11327","9001 | BSR | RDP-PAT | 13150 Sherbrooke E","13150 Rue Sherbrooke Est Montréal QC H1A 4B1","Montréal","QC","Niveau 2","par heure","sur rue",-73.508572,45.657774
"CEA-13703","9001 | BSR | RDP-PAT | 13150 Sherbrooke E","13150 Rue Sherbrooke Est Montréal QC H1A 4B1","Montréal","QC","Niveau 2","par heure",,-73.508572,45.657774
"CEA-13555","9001 | BSR | RDP-PAT | 13150 Sherbrooke E","13150 Rue Sherbrooke Est Montréal QC H1A 4B1","Montréal","QC","Niveau 2","par heure",,-73.508572,45.657774
"CEA-11294","9002 | BSR | RDP-PAT | 3939 St-Jean-Baptiste","3939 St-Jean-Baptiste Montréal QC H1B 5V4","Montréal","QC","Niveau 2","par heure",,-73.523574,45.646409
"CEA-11246","9002 | BSR | RDP-PAT | 3939 St-Jean-Baptiste","3939 St-Jean-Baptiste Montréal QC H1B 5V4","Montréal","QC","Niveau 2","par heure",,-73.523574,45.646409
"CEA-12013","9004 | BSR | RDP-PAT | 9098 Robert-Armour","9098 Robert-Armour Montréal QC H1E 7E7","Montréal","QC","Niveau 2","par heure","sur rue",-73.568157,45.644225
"CEA-12015","9004 | BSR | RDP-PAT | 9098 Robert-Armour","9098 Robert-Armour Montréal QC H1E 7E7","Montréal","QC","Niveau 2","par heure","sur rue",-73.568157,45.644225
"CEA-11808","9005 | BSR | RDP-PAT | 14001 Notre-Dame E.","14001 Notre-Dame E. Montréal QC H1A 1T9","Montréal","QC","Niveau 2","par heure","sur rue",-73.494618,45.668559
"CEA-12317","9005 | BSR | RDP-PAT | 14001 Notre-Dame E.","14001 Notre-Dame E. Montréal QC H1A 1T9","Montréal","QC","Niveau 2","par heure","sur rue",-73.494618,45.668559
"CEA-13006","9006 | BSR | RDP-PAT | 7650 Maurice Duplessis","7650 Maurice Duplessis Montréal QC H1E 7R8","Montréal","QC","Niveau 2","par heure",,-73.594281,45.627006
"CEA-12976","9006 | BSR | RDP-PAT | 7650 Maurice Duplessis","7650 Maurice Duplessis Montréal QC H1E 7R8","Montréal","QC","Niveau 2","par heure",,-73.594281,45.627006
"CEA-13041","9006 | BSR | RDP-PAT | 7650 Maurice Duplessis","7650 Maurice Duplessis Montréal QC H1E 7R8","Montréal","QC","Niveau 2","par heure",,-73.594281,45.627006
"CEA-13058","9006 | BSR | RDP-PAT | 7650 Maurice Duplessis","7650 Maurice Duplessis Montréal QC H1E 7R8","Montréal","QC","Niveau 2","par heure",,-73.594281,45.627006
"CEA-12421","9007 | BSR | RDP-PAT | 1281 St-Jean-Baptiste","1281 St-Jean-Baptiste Montréal QC H1B 4A2","Montréal","QC","Niveau 2","par heure",,-73.501724,45.641918
"CEA-12427","9007 | BSR | RDP-PAT | 1281 St-Jean-Baptiste","1281 St-Jean-Baptiste Montréal QC H1B 4A2","Montréal","QC","Niveau 2","par heure","sur rue",-73.501724,45.641918
"CEA-13681","9008 | BSR | RDP-PAT | 2076 Avenue Yves-Thériault","2076 Avenue Yves-Thériault Montréal QC H1A 5L4","Montréal","QC","Niveau 2","par heure","sur rue",-73.50111,45.67908
"CEA-13488","9008 | BSR | RDP-PAT | 2076 Avenue Yves-Thériault","2076 Avenue Yves-Thériault Montréal QC H1A 5L4","Montréal","QC","Niveau 2","par heure","sur rue",-73.50111,45.67908
"CEA-13037","9009 | BSR | RDP-PAT | 2065 52e Avenue","2065 52ᵉ Avenue Montréal QC H1A 4L7","Montréal","QC","Niveau 2","par heure",,-73.503931,45.671898
"CEA-12988","9009 | BSR | RDP-PAT | 2065 52e Avenue","2065 52ᵉ Avenue Montréal QC H1A 4L7","Montréal","QC","Niveau 2","par heure",,-73.503931,45.671898
"CEA-12931","9010 | BSR | RDP-PAT | 503 St-Jean-Baptiste","503 Bd Saint-Jean-Baptiste Montréal QC H1B 2Y9","Montréal","QC","Niveau 2","par heure","sur rue",-73.491067,45.640194
"CEA-12928","9010 | BSR | RDP-PAT | 503 St-Jean-Baptiste","503 Bd Saint-Jean-Baptiste Montréal QC H1B 2Y9","Montréal","QC","Niveau 2","par heure",,-73.491067,45.640194
"CEA-13705","9011 | BSR | RDP-PAT | 3500 52e Avenue","3500 52e ave Montréal QC H1A 3Y1","Montréal","QC","Niveau 2","par heure",,-73.506478,45.671885
"CEA-13494","9011 | BSR | RDP-PAT | 3500 52e Avenue","3500 52e ave Montréal QC H1A 3Y1","Montréal","QC","Niveau 2","par heure",,-73.506478,45.671885
"CEA-13490","9011 | BSR | RDP-PAT | 3500 52e Avenue","3500 52e ave Montréal QC H1A 3Y1","Montréal","QC","Niveau 2","par heure",,-73.506478,45.671885
"CEA-13496","9011 | BSR | RDP-PAT | 3500 52e Avenue","3500 52e ave Montréal QC H1A 3Y1","Montréal","QC","Niveau 2","par heure",,-73.506478,45.671885
"CEA-168","9080 | BHR | RDP-PAT | 12090 Notre-Dame E : Maison du Citoyen","12090 Rue Notre-Dame Est Montréal QC H1B 2Z1","Montréal","QC","Niveau 2","par heure",,-73.488911,45.64039
"CEA-13868","9080 | BHR | RDP-PAT | 12090 Notre-Dame E : Maison du Citoyen","12090 Rue Notre-Dame Est Montréal QC H1B 2Z1","Montréal","QC","Niveau 2","par heure",,-73.488911,45.64039
"CEA-184","9081 | BHR | RDP-PAT | 12125 Notre-Dame E : Centre communautaire Roussin","12125 Rue Notre-Dame est Montréal QC H1B 2Y9","Montréal","QC","Niveau 2","par heure",,-73.490868,45.6413
"CEA-061","9081 | BHR | RDP-PAT | 12125 Notre-Dame E : Centre communautaire Roussin","12125 Rue Notre-Dame est Montréal QC H1B 2Y9","Montréal","QC","Niveau 2","par heure",,-73.490868,45.6413
"CEA-11260","9082 | BHR | RDP-PAT | 1515 Tricentenaire - Aréna Rodrigue-Gilbert","1515 Boulevard du Tricentenaire Montréal QC H1B 3A9","Montréal","QC","Niveau 2","par heure",,-73.500423,45.651742
"CEA-11042","9082 | BHR | RDP-PAT | 1515 Tricentenaire - Aréna Rodrigue-Gilbert","1515 Boulevard du Tricentenaire Montréal QC H1B 3A9","Montréal","QC","Niveau 2","par heure",,-73.500423,45.651742
"CEA-11497","9083 | BHR | RDP-PAT | 7599 André-Ampère – Piscine Hans Selye","7581 Avenue André-Ampère Montréal QC H1E 5N4","Montréal","QC","Niveau 2","par heure",,-73.601599,45.630879
"CEA-11498","9083 | BHR | RDP-PAT | 7599 André-Ampère – Piscine Hans Selye","7581 Avenue André-Ampère Montréal QC H1E 5N4","Montréal","QC","Niveau 2","par heure",,-73.601599,45.630879
"CEA-10784","9085 | BHR | RDP-PAT | 9175 Perras: Aréna René-Masson","9175 Boulevard Perras Montréal QC H1E 3J7","Montréal","QC","Niveau 2","par heure",,-73.577183,45.651507
"CEA-11119","9085 | BHR | RDP-PAT | 9175 Perras: Aréna René-Masson","9175 Boulevard Perras Montréal QC H1E 3J7","Montréal","QC","Niveau 2","par heure","sur rue",-73.577183,45.651507
"CEA-10571-1","9361 Wanklyn","9361 Rue Wanklyn Montréal QC H8R 1Z2","Montréal","QC","Niveau 2","par heure",,-73.643766,45.428453
"CEA-10731-1","9361 Wanklyn","9361 Rue Wanklyn Montréal QC H8R 1Z2","Montréal","QC","Niveau 2","par heure",,-73.643766,45.428453
"CEB-10018","ARTM - Terminus Radisson","7250 rue Sherbrooke Est Montréal QC H1N 1E7","Montréal","QC","Niveau 2","par session",,-73.537058,45.590379
"CEB-10024","ARTM - Terminus Radisson","7250 rue Sherbrooke Est Montréal QC H1N 1E7","Montréal","QC","Niveau 2","par session",,-73.537058,45.590379
"CEA-222","Allied - 111 Duke","111 Rue Duke Montreal QC H3C 2M1","Montreal","QC","Niveau 2","par session",,-73.556715,45.4971
"CEA-221","Allied - 111 Duke","111 Rue Duke Montreal QC H3C 2M1","Montreal","QC","Niveau 2","par session",,-73.556715,45.4971
"CEA-267","Allied - 75 Queen","75 Queen Montreal QC H3C 2N5","Montreal","QC","Niveau 2","par heure",,-73.554273,45.497505
"CEA-230","Allied - 75 Queen","75 Queen Montreal QC H3C 2N5","Montreal","QC","Niveau 2","par heure",,-73.554273,45.497505
"CEB-10227","Altitude Montréal","1225 Robert-Bourassa Montréal QC H3B 9A9","Montréal","QC","Niveau 2","par session",,-73.568531,45.502705
"CEB-10242","Altitude Montréal","1225 Robert-Bourassa Montréal QC H3B 9A9","Montréal","QC","Niveau 2","par session",,-73.568531,45.502705
"CEB-10215","Aéroparc A2","555 Rue Mcmillan Dorval QC H9P 1C8","Dorval","QC","Niveau 2","par session",,-73.739043,45.454544
"CEB-10204","Aéroparc A2","555 Rue Mcmillan Dorval QC H9P 1C8","Dorval","QC","Niveau 2","par session",,-73.739043,45.454544
"CEB-10211","Aéroparc A2","555 Rue Mcmillan Dorval QC H9P 1C8","Dorval","QC","Niveau 2","par session",,-73.739043,45.454544
"CEB-10213","Aéroparc A2","555 Rue Mcmillan Dorval QC H9P 1C8","Dorval","QC","Niveau 2","par session",,-73.739043,45.454544
"CEB-10214","Aéroparc A2","555 Rue Mcmillan Dorval QC H9P 1C8","Dorval","QC","Niveau 2","par session",,-73.739043,45.454544
"CEB-10203","Aéroparc A2","555 Rue Mcmillan Dorval QC H9P 1C8","Dorval","QC","Niveau 2","par session",,-73.739043,45.454544
"CEB-10216","Aéroparc A2","555 Rue Mcmillan Dorval QC H9P 1C8","Dorval","QC","Niveau 2","par session",,-73.739043,45.454544
"CEB-10212","Aéroparc A2","555 Rue Mcmillan Dorval QC H9P 1C8","Dorval","QC","Niveau 2","par session",,-73.739043,45.454544
"CEB-10193","Aéroport de Montréal - HotelParc SS2 (Marriott)","800 Place Leigh-Capreol Dorval QC H4Y 0A4","Dorval","QC","Niveau 2","par heure",,-73.752345,45.455924
"CEB-10189","Aéroport de Montréal - HotelParc SS2 (Marriott)","800 Place Leigh-Capreol Dorval QC H4Y 0A4","Dorval","QC","Niveau 2","par heure",,-73.752345,45.455924
"CEB-10184","Aéroport de Montréal - HotelParc SS2 (Marriott)","800 Place Leigh-Capreol Dorval QC H4Y 0A4","Dorval","QC","Niveau 2","par heure",,-73.752345,45.455924
"CEB-10190","Aéroport de Montréal - HotelParc SS2 (Marriott)","800 Place Leigh-Capreol Dorval QC H4Y 0A4","Dorval","QC","Niveau 2","par heure",,-73.752345,45.455924
"CEB-10351","Aéroport de Montréal - HotelParc SS2 (Marriott)","800 Place Leigh-Capreol Dorval QC H4Y 0A4","Dorval","QC","Niveau 2","par heure",,-73.752345,45.455924
"CEB-10315","Aéroport de Montréal - HotelParc SS2 (Marriott)","800 Place Leigh-Capreol Dorval QC H4Y 0A4","Dorval","QC","Niveau 2","par heure",,-73.752345,45.455924
"CEB-10309","Aéroport de Montréal - HotelParc SS2 (Marriott)","800 Place Leigh-Capreol Dorval QC H4Y 0A4","Dorval","QC","Niveau 2","par heure",,-73.752345,45.455924
"CEB-10307","Aéroport de Montréal - HotelParc SS2 (Marriott)","800 Place Leigh-Capreol Dorval QC H4Y 0A4","Dorval","QC","Niveau 2","par heure",,-73.752345,45.455924
"CEB-10302","Aéroport de Montréal - HotelParc SS2 (Marriott)","800 Place Leigh-Capreol Dorval QC H4Y 0A4","Dorval","QC","Niveau 2","par heure",,-73.752345,45.455924
"CEB-10253","Aéroport de Montréal - HotelParc SS2 (Marriott)","800 Place Leigh-Capreol Dorval QC H4Y 0A4","Dorval","QC","Niveau 2","par heure",,-73.752345,45.455924
"CEB-10077","Aéroport de Montréal – Courte Durée","975 Roméo-Vachon Nord Dorval QC H4Y 1H1","Dorval","QC","Niveau 2","par session",,-73.750712,45.457217
"CEA-10388","Aéroport de Montréal – Courte Durée","975 Roméo-Vachon Nord Dorval QC H4Y 1H1","Dorval","QC","Niveau 2","par session",,-73.750712,45.457217
"CEB-10076","Aéroport de Montréal – Courte Durée","975 Roméo-Vachon Nord Dorval QC H4Y 1H1","Dorval","QC","Niveau 2","par session",,-73.750712,45.457217
"CEA-10393","Aéroport de Montréal – Courte Durée","975 Roméo-Vachon Nord Dorval QC H4Y 1H1","Dorval","QC","Niveau 2","par session",,-73.750712,45.457217
"CEA-10867","BRCC - 5600.com","5656 Hochelaga Montréal QC H1N 3L7","Montréal","QC","Niveau 2","par heure","sur rue",-73.538264,45.568972
"CEA-10960","BRCC - 5600.com","5656 Hochelaga Montréal QC H1N 3L7","Montréal","QC","Niveau 2","par heure","sur rue",-73.538264,45.568972
"CEC-00104","BRCC - 5600.com","5656 Hochelaga Montréal QC H1N 3L7","Montréal","QC","BRCC","par palier (à partir de)",,-73.538264,45.568972
"CEL-00531","BRCC - Anjou - Aréna Chaumont","6572 rue des Ormeaux Anjou QC H1K 2X5","Anjou","QC","BRCC","par palier (à partir de)",,-73.545998,45.611292
"CEK-00525","BRCC - Anjou - Aréna Chaumont","6572 rue des Ormeaux Anjou QC H1K 2X5","Anjou","QC","BRCC","par palier (à partir de)",,-73.545998,45.611292
"CECB-00007","BRCC - Anjou - Aréna Chaumont","6572 rue des Ormeaux Anjou QC H1K 2X5","Anjou","QC","BRCC","par heure",,-73.545998,45.611292
"CECB-00008","BRCC - Anjou - Aréna Chaumont","6572 rue des Ormeaux Anjou QC H1K 2X5","Anjou","QC","BRCC","par heure",,-73.545998,45.611292
"CECA-00034","BRCC - Anjou - Couche-Tard","6270 Boulevard Louis-H. La Fontaine Montréal QC H1M 1S8","Montréal","QC","BRCC","par palier (à partir de)",,-73.553005,45.598281
"CECA-00010","BRCC - Anjou - Couche-Tard","6270 Boulevard Louis-H. La Fontaine Montréal QC H1M 1S8","Montréal","QC","BRCC","par palier (à partir de)",,-73.553005,45.598281
"CEC-00153","BRCC - Centre de services communautaires du Monastère","4451 rue Berri Montréal QC H2J 2W9","Montréal","QC","BRCC","par palier (à partir de)",,-73.580837,45.524934
